rmsFX,maxFX,stdFX,rmsFY,maxFY,stdFY,rmsFZ,maxFZ,stdFZ,rmsVX,kVX,rmsVY,kVY,rmsVZ,kVZ,meanEA,stdEA,meanDesg,maxDesg
4.04367685748823,11.3970000000000,2.94711082146613,6.58095834828426,26.9060000000000,6.03096756072138,4.38894980653838,16.0560000000000,3.86339130913470,0.0773475341516816,3.26768314915702,0.0755087418513699,3.10197072910810,0.0824133027115896,3.12562331762716,0.124438533258403,0.0348518470977533,57.2048696800000,71.7424675200000
4.14298190667815,11.0990000000000,2.99810835191197,6.77365566092735,28.7270000000000,6.19080192208645,4.58196291726322,15.9160000000000,4.02431069961415,0.0787287509559051,3.31092489847490,0.0763118069865230,3.16848340012622,0.0832125807320934,3.16761869864665,0.127823970738650,0.0362888662488493,58.6294104700000,74.0188741600000
5.74172905703755,15.7200000000000,3.16405510303278,6.83494667712696,28.1850000000000,6.35096575059687,3.98662960572066,12.7990000000000,3.78946217817980,0.0806892615027523,3.14625942342661,0.0768694457117705,3.02352214838174,0.0844362076684480,3.02015115152182,0.127604593194352,0.0355757462245007,60.0007556766667,76.0616238100000
6.87369492523921,16.6220000000000,3.30542925952423,7.10279239427245,30.0260000000000,6.62467936310373,4.27896445442644,15.6520000000000,4.09762880114446,0.0801426798554176,3.19124719323589,0.0761038542859815,3.01239194963042,0.0834658827139502,3.00032746618815,0.142462241361207,0.0377527557682290,61.3205364266667,77.8856799100000
7.90706601067736,18.3160000000000,3.33407285710058,7.19195764370112,31.0070000000000,6.69225474596550,4.47230203597704,15.3940000000000,4.27594147438683,0.0814365183432717,3.17068567795233,0.0772253138306155,3.01570997954660,0.0855402205629298,3.01243308518967,0.144678506874078,0.0426518392149787,62.5903429200000,79.5053444500000
8.89770868391545,19.0330000000000,3.29678031699823,7.19905357144455,30.4700000000000,6.66613458711069,4.57467343270289,16.2860000000000,4.35976077954372,0.0816305677011617,3.15541958997342,0.0770177765280907,3.01204569832412,0.0848470389872975,3.01708692151963,0.142927985144427,0.0431422993182074,63.8117253866667,80.9342792500000
9.93562289049586,20.1210000000000,3.35303279392765,7.28803372457549,31.8630000000000,6.74775905218451,4.69748447877163,15.7170000000000,4.46968881075332,0.0823953260658273,3.16803443140280,0.0774333977475951,3.02808882486318,0.0854560955460589,3.01271689689094,0.140043288739175,0.0424621133723114,64.9861950800000,82.1855267800000
10.9209807166112,22.0090000000000,3.35059288350072,7.28099046437308,30.5700000000000,6.73270107968705,4.74628910785665,16.7160000000000,4.50348954102860,0.0819388591671636,3.17472272314008,0.0770570488909038,3.03173058822365,0.0854922119820092,3.01914793549422,0.137218457506561,0.0383387283146506,66.1152251633333,83.2715304500000
11.9229834314285,22.7480000000000,3.36151548496416,7.26796208630800,31.4340000000000,6.70772911556887,4.80728250138383,17.0850000000000,4.55095541084544,0.0815932114712873,3.16052869724210,0.0768821500719158,3.02923641935655,0.0855925075635533,3.00725589572822,0.136398771438217,0.0402197332128664,67.2002516533333,84.2041544100000
12.9347024175599,23.4770000000000,3.38735455855854,7.35029087234169,31.7190000000000,6.77905845108773,4.94381993066683,16.8120000000000,4.67046274561412,0.0811938424021169,3.18785397868869,0.0766937731991984,3.03687519744734,0.0852185984764414,3.02838864303830,0.131922783272599,0.0360504343384341,68.2426742900000,84.9947028800000
4.31253630955078,11.7270000000000,3.00745607970088,6.37421747760282,25.4530000000000,5.83999396201887,3.98495233319183,14.1340000000000,3.96194754048913,0.0881311057067232,3.14016819932221,0.0842281248620125,3.12971879916454,0.0921736878578701,3.07225267335405,0.115810027120984,0.0318281148180649,69.2438574100000,85.6539390000000
4.76759560053766,12.5470000000000,3.23453851013751,6.80733516056152,28.5600000000000,6.29607767531519,4.41679830789411,15.4750000000000,4.39161441933097,0.0880984621663508,3.18397625335682,0.0840442918443057,3.11910861779581,0.0922383109409254,3.07763626110913,0.129774743216761,0.0352010394874557,70.2051308000000,86.1921032700000
4.87904692895014,13.0620000000000,3.26284555538792,6.91419449122780,28.2010000000000,6.36458999953942,4.56501237354826,16.2630000000000,4.53214466857184,0.0885299920153404,3.19008060629835,0.0845794540351908,3.13598767059528,0.0935599569243525,3.08778004717435,0.124536547710935,0.0338093791432532,71.1277905066667,86.6189314500000
5.02647158907222,13.3970000000000,3.31350746386795,6.95866694213232,31.6350000000000,6.37444520322077,4.67600242116190,16.4110000000000,4.63275003250100,0.0877024674580132,3.17943713618907,0.0830867455626967,3.13802001508411,0.0922365884388774,3.09143733981300,0.121947415756998,0.0334327803623770,72.0130996700000,86.9436720500000
5.19546003842407,13.2860000000000,3.36373710946462,7.05516389807590,29.2660000000000,6.44186628972564,4.86457714211014,17.1980000000000,4.80869770584045,0.0874439506706914,3.18309631994058,0.0827114741127466,3.11285193503263,0.0923218859798168,3.07405288030634,0.119869573756699,0.0327865025921595,72.8622892833333,87.1751034500000
5.33011864991776,13.9760000000000,3.40312660925258,7.16535652567691,31.0220000000000,6.51675359446195,5.05728007225588,17.3060000000000,4.99044883019551,0.0876309745504965,3.20567476275911,0.0827736686786991,3.10947424458261,0.0925454021443701,3.08857263488157,0.119728697677594,0.0311826338534458,73.6765589833333,87.3215504600000
5.35229595634240,14.0020000000000,3.36977518013185,7.20792612304112,31.5820000000000,6.56760777970964,5.01963644806357,16.8220000000000,4.94549141251170,0.0872583847654334,3.24403637898334,0.0823652485846546,3.13128819967223,0.0922790841167416,3.12344966858863,0.120590980293645,0.0330452617788907,74.4570778033333,87.3909005800000
5.42470960504063,14.1400000000000,3.37793925552198,7.22590784873345,32.0050000000000,6.57176574472499,5.10291702359157,18.2570000000000,5.02024063022505,0.0877285323809879,3.26081512671786,0.0830529741073154,3.14432640183007,0.0929708369826891,3.12220700617631,0.117859710817388,0.0304998127025642,75.2050784933333,87.3909005800000
5.52162332545292,13.8290000000000,3.38003574037565,7.25406653839617,30.8730000000000,6.58206367013020,5.16684871017129,17.7200000000000,5.07369854402773,0.0881658479285601,3.27072508290640,0.0835867879997921,3.19141115952043,0.0940440517528672,3.14923479983624,0.117084901437777,0.0283426095360422,75.9424344733333,87.3909005800000
5.62814422814228,14.8020000000000,3.40487781881019,7.33963796058190,30.7020000000000,6.64104093788713,5.30355190596689,18.6110000000000,5.19721809067432,0.0893124627509056,3.30229203061821,0.0842232516194910,3.21627631385357,0.0950345888314288,3.14628772494138,0.115943594288155,0.0296342169065817,76.6680043933333,87.3909005800000
5.70860278425756,14.6460000000000,3.42100672708614,7.33993664377200,31.4330000000000,6.62660351942934,5.33916783620570,17.9150000000000,5.21984958938836,0.0896936712729043,3.28069833060169,0.0849091232801412,3.22175329432449,0.0954924805234055,3.13077148634258,0.117908575132244,0.0320114151956513,77.3807446333333,87.3909005800000
5.72057432337351,14.3690000000000,3.37755662666586,7.34833596669916,31.2030000000000,6.63500280647071,5.32522386381204,18.2120000000000,5.20154255584966,0.0904992560210291,3.28841145564392,0.0857126254502122,3.21195676489870,0.0962811548286904,3.14295673332969,0.115092934375618,0.0292793340921337,78.0797052533333,87.3909005800000
5.77177450696583,16.3720000000000,3.91985695030484,8.31584303348913,36.0510000000000,7.58265636195077,6.80917354431726,22.5280000000000,5.95682711733355,0.0823546625302562,3.27400416243227,0.0771831797477134,3.14600390779779,0.0952739040985320,3.15760866717498,0.144945185104078,0.0369154793763334,78.7640260200000,87.3909005800000
5.33523271725510,15.5920000000000,3.64526955085362,7.70364807325985,35.1120000000000,7.10334409153119,6.39159035329540,21.8800000000000,5.58944799055664,0.0812177660848845,3.38869517759045,0.0766075189973864,3.24191576671028,0.0918711755435322,3.22086652306401,0.134459626649146,0.0326536535464185,79.4329325433333,87.3909005800000
5.28268990591101,14.9180000000000,3.61563351479212,7.64985284914477,34.2220000000000,7.02873306598009,6.36009747553481,22.9730000000000,5.52689547374746,0.0836778014139494,3.25211549812459,0.0798292393009437,3.15436868426180,0.0952849541136852,3.11475657592342,0.125616527484159,0.0328860954066235,80.0857325700000,87.3909005800000
5.36685221330985,14.5620000000000,3.68057242366672,7.59612550065345,35.6340000000000,6.95177236740520,6.49790439563093,21.3940000000000,5.63444693660932,0.0832618865066622,3.19945842750835,0.0792407108389169,3.08557478631117,0.0946114250072889,3.00291610929787,0.118816661341117,0.0306133819654559,80.7218122800000,87.3909005800000
5.46416904831134,15.0840000000000,3.73001536056455,7.69664772891258,34.0440000000000,7.02012400856991,6.66149264698662,21.0800000000000,5.77515481597385,0.0821747497602226,3.20096957389438,0.0776301181046826,3.08063238703498,0.0933839324965264,3.02867551222243,0.119122035879996,0.0301903610852736,81.3406327966667,87.3909005800000
5.45174569756365,14.8940000000000,3.70905015979931,7.73368038450956,35.2940000000000,7.04262732135442,6.68249857679531,23.0290000000000,5.76262412334543,0.0820937598116958,3.26819330211572,0.0775748400174869,3.10221623006023,0.0934974887723336,3.09467747420408,0.115884852109898,0.0292351046331784,81.9417267033333,87.3909005800000
5.50690494106275,15.0550000000000,3.72916167687920,7.78682794798311,35.3860000000000,7.06131830256860,6.77759541682177,23.1560000000000,5.82412715032345,0.0843676267669572,3.32177325368072,0.0802388884654587,3.16449143484760,0.0959464067562115,3.14978905018329,0.114640580860969,0.0281599100216819,82.5246947400000,87.3909005800000
5.52398961802630,14.9720000000000,3.72982755590933,7.78097895059851,34.7460000000000,7.04681972745410,6.86400041727326,23.6710000000000,5.88714867369420,0.0872178320516754,3.20196451804364,0.0831355606607388,3.11615421251806,0.0984168269811164,3.05083844900977,0.114953213304229,0.0297743066316096,83.0892025200000,87.3909005800000
5.58675859030380,14.7460000000000,3.74317312289742,7.86000178117702,34.7260000000000,7.09137182119007,7.01573787825534,24.5050000000000,6.00664963295352,0.0874627539914474,3.16726776529840,0.0830972241966596,3.05127611178535,0.0989614736451589,2.99628904134964,0.113969955768965,0.0299812939794719,83.6349773933333,87.3909005800000
5.60965660617753,14.8690000000000,3.73940787039274,7.88657506280472,34.9640000000000,7.08773080474993,7.05360153773710,23.0790000000000,6.01072263546533,0.0843895253302316,3.17106322752538,0.0797764081024183,3.04860757139120,0.0961991785162323,2.99911735677346,0.114557611346006,0.0310740367937208,84.1618053800000,87.3909005800000
5.65763222327096,15.5700000000000,3.76765412350374,7.92571770220762,37.3530000000000,7.12670885096318,7.14666966803751,24.4840000000000,6.08342900893719,0.0835190197614863,3.27475120287155,0.0785246210910128,3.09446093940353,0.0955925075137419,3.08991463770646,0.112687090854298,0.0285296795709978,84.6695282066667,87.3909005800000
5.74546312872395,14.9770000000000,3.81443011544127,7.99089038491028,35.5130000000000,7.16187866954007,7.30319336799385,23.9310000000000,6.21458117509045,0.0863538778256096,3.33956856284656,0.0815075067013301,3.18149898229058,0.0984776182401353,3.13832300366741,0.113094632085184,0.0278191190462364,85.1580404133333,87.3909005800000
5.78872473596199,15.8650000000000,3.80925087398971,8.00082826489349,36.1500000000000,7.13507543946777,7.35238823163789,23.7080000000000,6.22623056480828,0.0895629097230526,3.23324459893578,0.0852071329436496,3.12932906018167,0.101656852808685,3.06226274549472,0.114023282461900,0.0290774298863960,85.6272865733333,87.3955494300000
5.82105539631805,15.3320000000000,3.82211749243328,8.04204540803047,36.8210000000000,7.17017792875909,7.43916479851280,24.2390000000000,6.28505285023475,0.0865834699386872,3.19733292899452,0.0815329637843126,3.09129593377082,0.0988776424294032,3.00854839199690,0.112360584993782,0.0286645323049277,86.0772585700000,87.9245801600000
5.89847826476370,15.2670000000000,3.85307841353692,8.15114825218101,38.7420000000000,7.24409343027414,7.59004004427583,24.4900000000000,6.41058084957973,0.0870362030899424,3.16714649470300,0.0820842921549688,3.07557020826426,0.0996076207785009,3.00708948991821,0.113564908916575,0.0289289711965924,86.5079929866667,88.4298879400000
5.91159018646149,15.6480000000000,3.85824111109267,8.12460412354200,36.7020000000000,7.18185055170519,7.64225800870066,24.3330000000000,6.42770598850779,0.0876124578583363,3.23849111553533,0.0829035118189352,3.06839854130971,0.100479026742885,3.07922753763108,0.113049367556626,0.0286181979816472,86.9195685433333,88.9116957400000
5.94683790450111,14.8550000000000,3.85124523296326,8.16741315452454,35.1390000000000,7.21003783777644,7.72684946411825,24.1090000000000,6.48343377438767,0.0894551150928419,3.31560563592578,0.0846922551415105,3.16401391140853,0.102141962140505,3.12854626467500,0.114458735815209,0.0281742463907764,87.3121036533333,89.3702628200000
5.97436921066493,14.8230000000000,3.85603902696081,8.16746050220279,37.3480000000000,7.18223106557095,7.77937237223687,25.8430000000000,6.50652761453237,0.0906625492863879,3.24667329952461,0.0858667146767879,3.10326418006180,0.103416155623400,3.07575953131234,0.112413562184729,0.0278530408582383,87.6857540333333,89.8058824300000
6.04183882245386,15.0050000000000,3.87985133623253,8.25521256892113,36.7210000000000,7.23660717467950,7.91143776930235,25.3120000000000,6.60482219308728,0.0897941361495725,3.11867812315648,0.0850912772904449,3.04295429775661,0.102663140824718,2.97813669154854,0.114325336729142,0.0294267597424559,88.0407103900000,90.2188795500000
6.05280283216190,15.4620000000000,3.87028767609863,8.28519682156263,37.5180000000000,7.24238388869186,7.98065698421396,26.3320000000000,6.64370203295677,0.0864953860034649,3.17068853873824,0.0814848641305817,3.07184102678305,0.0996039908006194,3.02615173464789,0.112122251788008,0.0303429315872234,88.3771961933333,90.6096087800000
6.10288949471475,15.2830000000000,3.87660176746554,8.36047364665459,38.3990000000000,7.27794505270293,8.06389929801486,26.5670000000000,6.68582741547273,0.0855377085093111,3.27455334230728,0.0804374252702440,3.12682078529328,0.0995032818485686,3.07561668422006,0.112679071550123,0.0275258512697561,88.6954655233333,90.9784522500000
6.18612510232371,15.4280000000000,3.92741496271283,8.38782095376587,38.2200000000000,7.28322150659290,8.23951678086030,26.4470000000000,6.83972724734123,0.0889393085524171,3.32540926625704,0.0839176132549470,3.17133347043677,0.102741111567527,3.10388713150998,0.112587877073814,0.0283585758413262,88.9958009800000,91.3258175700000
6.23110143198665,16.1880000000000,3.95028456752664,8.41502250598561,37.6910000000000,7.28107477047209,8.28143402299873,26.6760000000000,6.84935402629730,0.0918057855574517,3.22697535303621,0.0866803424418958,3.09261196000483,0.105139831323643,3.04247214326601,0.113184088793983,0.0289515997345212,89.2785116600000,91.6521359300000
6.21420625324939,15.4630000000000,3.92467434450484,8.40244442160326,37.2420000000000,7.24388084414214,8.31702237013440,26.8680000000000,6.85441919055286,0.0900318959430030,3.14140558964877,0.0852122862172069,3.05495663370876,0.103642852760710,2.99718173254772,0.111218872332065,0.0302224072076916,89.5439312366667,91.9578602300000
6.29357824756169,15.9800000000000,3.95099157375100,8.50085505205636,39.4880000000000,7.30954512910281,8.46531130278911,26.5870000000000,6.97095961653469,0.0874392658390716,3.18157114475265,0.0824381637506892,3.06664843285605,0.101926927055738,3.00954002884672,0.111075196101235,0.0292231339425577,89.7924160600000,92.2434632500000
6.30106560371854,15.5120000000000,3.95750146288277,8.48914533601731,37.5900000000000,7.27810158663689,8.47604564774330,26.0230000000000,6.94617139781476,0.0870375871369617,3.28619060226373,0.0816637723043915,3.11562886527410,0.101432610724978,3.08566347834275,0.111047270652656,0.0297769706062272,90.0243433600000,92.5094359100000
6.37357267614228,15.8870000000000,3.99619295314135,8.53020550936390,38.7860000000000,7.29006866975852,8.58644531800674,26.6350000000000,7.02006972691192,0.0901166201989417,3.31812602110426,0.0849611378271819,3.15579116036697,0.104753026487236,3.10305835372071,0.112061510253215,0.0300711381033582,90.2401094833333,92.7562856000000
6.41495240936806,15.9600000000000,3.99938958759662,8.55900641038046,39.1710000000000,7.27873129941300,8.71631640108364,27.5750000000000,7.11758331511691,0.0919795898195370,3.19124465986180,0.0870702410592316,3.07670113496114,0.106220400176730,3.02295378977598,0.111344129019303,0.0302216972007696,90.4401282366667,92.9845345700000
6.53147008262696,15.5890000000000,4.08079626499852,8.67224623113576,39.1830000000000,7.35152041881718,8.84616788340706,27.7510000000000,7.21944196118075,0.0909603278939295,3.14862806966446,0.0857436379599307,3.05443147072495,0.105512259794005,2.98790051151662,0.112083065649457,0.0292524924071827,90.6248292466667,93.1947183600000
6.51293776036439,16.0270000000000,4.06774274804883,8.65273726233637,40.7820000000000,7.31384764859359,8.85078324706356,29.5530000000000,7.19720865183832,0.0883089531620860,3.17057281634608,0.0830485412063606,3.06960049246018,0.103106265144897,3.00960815144890,0.110324660633473,0.0294513260730842,90.7946564066667,93.3873843100000
6.56440895179678,15.2830000000000,4.08171358231699,8.65565878862110,39.3210000000000,7.29335306108530,8.94075644329230,27.3980000000000,7.26593755769101,0.0885768578089168,3.27986421217880,0.0827922219033838,3.09968808377146,0.103779231630394,3.07893819762548,0.110281013974519,0.0297074814400837,90.9500663800000,93.5630901400000
6.59023984416019,16.2950000000000,4.09207234396794,8.65701238544678,39.3190000000000,7.26717403924002,8.97846671931527,27.5740000000000,7.26608797321935,0.0906760746070486,3.30223748606642,0.0853960121957743,3.14056777330165,0.105571416584651,3.10486174257349,0.110300026915187,0.0300435827074744,91.0915271433333,93.7224025200000
6.29779531302656,15.1460000000000,3.77951764087650,7.88222053150156,36.2570000000000,7.03043720685661,7.80831585404062,24.9340000000000,7.17574715879883,0.0915460320802755,3.10383119943153,0.0863380493707761,3.03192145754758,0.104400725047234,3.03629472948281,0.126007397414062,0.0374540372844109,91.2195166333333,93.8658958100000
6.37814286753017,14.4870000000000,3.78744306507130,7.86665975574011,35.8590000000000,7.02151564075074,8.04833713296983,26.0040000000000,7.41155139383741,0.0911962385580257,3.21314609343283,0.0859416332070466,3.02670300211390,0.104220697912220,3.03051511006157,0.121384535038570,0.0385819341967015,91.3345213800000,93.9941507400000
6.40136764144922,14.3410000000000,3.81294737865735,7.82694895418381,36.3560000000000,6.97740095513697,8.09307513468011,25.7730000000000,7.43490222689150,0.0925078343000245,3.24154608663900,0.0874400029989968,3.07534286279569,0.105691444799411,3.07331118396258,0.116017880281028,0.0357627642600624,91.4370352466667,94.1077531800000
6.40119227427552,14.8010000000000,3.81599955351864,7.82660394449301,36.0070000000000,6.95783857322119,8.10920948960092,26.9280000000000,7.42665120800216,0.0944777360170812,3.20722471762477,0.0893437387901540,3.08050822496389,0.107254910686279,3.07835123178770,0.110939057843005,0.0321095964184081,91.5275582133333,94.2072930400000
6.48750864562885,15.0740000000000,3.85127194976289,7.90432437845598,36.6050000000000,7.00978253820854,8.23050121871026,26.2050000000000,7.51866695234310,0.0954834541005987,3.13081361314270,0.0904771296738046,3.02387083477593,0.108206371105421,3.01312452278153,0.110182527842019,0.0303800796791090,91.6065951966667,94.2933630800000
6.54566143345430,14.8280000000000,3.90475443343941,7.97851269846735,35.4840000000000,7.04325049915092,8.34267407752231,28.0200000000000,7.60041946491791,0.0960654784845441,3.08413644960764,0.0908423580828802,3.00862315506679,0.108640474114315,2.97283593337949,0.109755794860556,0.0310284134931032,91.6746549233333,94.3665578800000
6.63199271538589,15.7840000000000,3.97101606526911,8.04667971975909,37.1020000000000,7.09592340543175,8.45409083823494,25.6330000000000,7.68118415597530,0.0944355351835785,3.05837227873766,0.0893264198750090,3.00754227996031,0.107553862492868,2.99344739181068,0.108084902949146,0.0302502645737971,91.7322488733333,94.4274728100000
6.68278506775190,15.5060000000000,3.99498705712596,8.08361059799525,39.5630000000000,7.09778797183804,8.56840388949508,28.8590000000000,7.77387451811283,0.0929932042066216,3.13098309179778,0.0874912031662874,3.03183532983359,0.106462060326496,3.03375039000102,0.108467367402978,0.0322175352911493,91.7798902300000,94.4767030400000
6.76753596525906,15.6950000000000,4.03688675835791,8.16584633005756,36.8970000000000,7.14308715049546,8.68238737150890,27.5200000000000,7.85831474499749,0.0922892176109053,3.16906466238213,0.0868877702904567,3.04526436173017,0.106281540143018,3.05811348174224,0.108920130213544,0.0316452661072038,91.8180929333333,94.5148426600000
6.81273128485576,16.1900000000000,4.07311793659614,8.18409268897807,37.3490000000000,7.14151124821489,8.76683960376666,26.8780000000000,7.91583279510873,0.0928980867165734,3.22489363009255,0.0878468630947792,3.07733640251247,0.106935027514230,3.07157025245779,0.107675337529634,0.0327811249799981,91.8473707266667,94.5424837300000
6.90056733813360,16.2000000000000,4.14121891288714,8.24586129941071,37.2720000000000,7.16806084087250,8.88553418607159,27.4410000000000,8.00621514135329,0.0904425927767418,3.45235990007773,0.0851553007196605,3.24511246205776,0.105171710275832,3.15818536104620,0.108747123763654,0.0327568907064561,91.8682362666667,94.5602155000000
6.94640795260294,16.0740000000000,4.16522595818272,8.27056108690603,38.3150000000000,7.16562347121705,9.01229087774565,27.6410000000000,8.10467243368300,0.0874213495593110,3.27626175396614,0.0815923938175559,3.10860854202386,0.102693887602198,3.05968915251159,0.107324055620657,0.0329276397720227,91.8812002933333,94.5686235600000
7.05643867990450,16.5260000000000,4.23089145793611,8.31712461433339,38.4670000000000,7.16735960860521,9.10012029852916,28.1670000000000,8.16179550022276,0.0873938060208922,3.16608135704067,0.0816681173042124,3.07416678545733,0.102972127158366,3.01993019106373,0.109523295628098,0.0332829510305876,91.8868822933333,94.5686235600000
7.07555743689489,17.0040000000000,4.24768864173345,8.31952748131043,38.1450000000000,7.15078084244959,9.14121771992633,29.8990000000000,8.17797185001379,0.0856575336723469,3.19688176722648,0.0799096155032869,3.12919243550545,0.101367129016053,3.03725508189858,0.108179699080074,0.0332138733403678,91.8883974400000,94.5686235600000
7.13696261662025,17.4330000000000,4.28372081624915,8.40171217379729,39.0250000000000,7.20716725113988,9.23726536965591,28.0160000000000,8.24425210322128,0.0835747835147164,3.28360245780308,0.0775183908821598,3.13812356407966,0.0997922863151459,3.07241309462108,0.107260474742536,0.0322569821369254,91.8883974400000,94.5686235600000
7.20214614657888,16.8820000000000,4.34688230064792,8.44198860081294,37.5020000000000,7.21443166095412,9.33587733616367,27.5390000000000,8.32184603800431,0.0839035171151277,3.39960571963983,0.0778548857038581,3.16803949197185,0.100538453247148,3.12529871800043,0.108601787229371,0.0341611862964291,91.8883974400000,94.5686235600000
7.27902302549726,16.8620000000000,4.39031778085589,8.49475063790185,39.6500000000000,7.23013748410279,9.42955490258951,28.3550000000000,8.37939086003381,0.0854801527399415,3.45167152713970,0.0793058664961829,3.17636518611667,0.101909200426379,3.12376299586736,0.108266442374748,0.0327427724794733,91.8883974400000,94.5686235600000
7.32185998337108,17.4430000000000,4.44887164021945,8.47885202652864,41.0880000000000,7.19817710722801,9.43048585012223,28.1450000000000,8.35607223842913,0.0876171160357178,3.35719357389148,0.0816896112214941,3.15202725604092,0.103854363034585,3.07509835543023,0.109742960282212,0.0355183605224493,91.8883974400000,94.5686235600000
7.39008426692596,17.8540000000000,4.49166212068190,8.56058611141791,38.6550000000000,7.23953737847615,9.52434083543218,30.6880000000000,8.41510431110176,0.0890531247014139,3.22135625597877,0.0832071068090154,3.06951670919748,0.105003856814696,3.00011577137270,0.107764119752822,0.0326102020143301,91.8883974400000,94.5686235600000
7.43872446756403,17.5860000000000,4.52800723469675,8.56046012413249,38.3510000000000,7.21613287114482,9.58525320437126,31.4860000000000,8.44443502725062,0.0883441595529289,3.16308466218153,0.0823653881866086,3.08763253394127,0.104222268580657,2.97469931614667,0.108185494940453,0.0341073623005707,91.8883974400000,94.5686235600000
7.52508481336454,18.3070000000000,4.59628445389003,8.64176706634660,41.3150000000000,7.27696406292090,9.69023217453936,29.9830000000000,8.52529671639196,0.0863899795588310,3.21444776095421,0.0803233280998566,3.15173956206072,0.103173622868167,3.03384504670799,0.107530062411720,0.0344083880012719,91.8883974400000,94.5686235600000
7.59764410494615,18.2120000000000,4.66157908478251,8.65225998384923,40.2400000000000,7.24729119735815,9.75636899540889,29.6390000000000,8.56051310712126,0.0842647392035305,3.33700549087149,0.0785493108678174,3.18808150611930,0.101631790891700,3.06611048231848,0.107944602732464,0.0339218795655326,91.8883974400000,94.5686235600000
7.64758521099888,18.9130000000000,4.70099168227541,8.69464617086662,39.4080000000000,7.25739035818066,9.83385749328300,30.2750000000000,8.62157225050630,0.0851761510936820,3.43882020695685,0.0789685527384303,3.19062712071918,0.102238631497805,3.10030489129275,0.108413113752512,0.0338021183495886,91.8883974400000,94.5686235600000
7.70824391967913,19.0370000000000,4.75140519482355,8.72085114454747,39.3970000000000,7.24778501311159,9.93552028293703,30.5730000000000,8.69094903695920,0.0875916411908973,3.43701806243778,0.0815131331376211,3.16868609833900,0.104374399579757,3.09567471004114,0.107174531548395,0.0330262443551113,91.8883974400000,94.5686235600000
